run,family,source,seed,ckpt,method,group,n,exact_identities,metric,estimate,ci_low,ci_high,finite_only_mean
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,all,109,1,mse,0.03798494831718228,0.03555097036428954,0.04051370258743364,0.03798494831718228
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,all,109,1,mae,0.10759790196040162,0.10351711030369504,0.11180267532400716,0.10759790196040162
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,all,109,1,pixel_cosine_similarity,0.8574196662108021,0.846163973332591,0.8675737423359469,0.8574196662108021
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,all,109,1,cross_correlation,0.756918909787615,0.739776741410017,0.773645961859594,0.756918909787615
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,all,109,1,subject_wasserstein_raw_harm,0.08624847654589282,0.081892685727732,0.09076509670524212,0.08624847654589282
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,all,109,1,subject_kl_raw_harm,0.6955992808875441,0.6416832706218334,0.7526550716486042,0.6955992808875441
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,all,109,1,raw_site_ba,0.6861599185128596,0.6146154825566589,0.7586468678380444,
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,all,109,1,harmonized_site_ba,0.11764705882352941,0.11764705882352941,0.11764705882352941,
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,all,109,1,site_ba_drop,0.5685128596893302,0.4969684237331295,0.6409998090145149,
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,source_non_nyu,90,0,psnr,13.941565903845978,13.603961950390463,14.297028462684334,13.941565903845978
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,source_non_nyu,90,0,mse,0.04600399296192074,0.04297352347326567,0.048967756712169935,0.04600399296192074
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,source_non_nyu,90,0,mae,0.1303130142947693,0.125226102152919,0.13531144581851084,0.1303130142947693
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,source_non_nyu,90,0,pixel_cosine_similarity,0.8273193735219713,0.8139374743687621,0.8401940691900847,0.8273193735219713
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,source_non_nyu,90,0,cross_correlation,0.7056017907427784,0.6847481293639396,0.7257247152414119,0.7056017907427784
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,source_non_nyu,90,0,subject_wasserstein_raw_harm,0.10445648795941981,0.09906571029996088,0.10985318167627878,0.10445648795941981
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,source_non_nyu,90,0,subject_kl_raw_harm,0.842448017210529,0.7747401602625171,0.9091564697119265,0.842448017210529
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,source_non_nyu,90,0,raw_site_ba,0.6665449134199134,0.5931811417748918,0.7441429924242423,
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,source_non_nyu,90,0,harmonized_site_ba,0.0625,0.0625,0.0625,
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,source_non_nyu,90,0,site_ba_drop,0.6040449134199134,0.5306811417748918,0.6816429924242423,
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,target_nyu,19,1,psnr,,,,161.14089495282437
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,target_nyu,19,1,mse,7.635249146505712e-17,6.219042576639136e-17,8.992288482426069e-17,7.635249146505712e-17
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,target_nyu,19,1,mae,1.429186079423959e-09,1.1623459814530096e-09,1.6843577684657724e-09,1.429186079423959e-09
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,target_nyu,19,1,pixel_cosine_similarity,1.0,0.9999999999999998,1.0,1.0
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,target_nyu,19,1,cross_correlation,0.9999999999999991,0.9999999999999986,0.9999999999999994,0.9999999999999991
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,target_nyu,19,1,subject_wasserstein_raw_harm,1.429186079423959e-09,1.1623459814530096e-09,1.6843577684657724e-09,1.429186079423959e-09
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,target_nyu,19,1,subject_kl_raw_harm,3.568140361386613e-09,0.0,9.144053678560046e-09,3.568140361386613e-09
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,target_nyu,19,1,raw_site_ba,1.0,1.0,1.0,
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,target_nyu,19,1,harmonized_site_ba,1.0,1.0,1.0,
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,adapted_hcld,target_nyu,19,1,site_ba_drop,0.0,0.0,0.0,
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,all,109,19,psnr,,,,21.726086004441854
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,all,109,19,mse,0.005678616716107031,0.00553377531800099,0.005829137138778231,0.005678616716107031
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,all,109,19,mae,0.04036725626651469,0.039697173188538146,0.04105431064034661,0.04036725626651469
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,all,109,19,pixel_cosine_similarity,0.9774753276595314,0.9765790219344063,0.978343574151104,0.9774753276595314
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,all,109,19,cross_correlation,0.9572086130854744,0.9555327324189861,0.958854821900706,0.9572086130854744
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,all,109,19,subject_wasserstein_raw_harm,0.006344484471565841,0.005997453501500107,0.006711485106192053,0.006344484471565841
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,all,109,19,subject_kl_raw_harm,0.022457651983919927,0.01996203745069198,0.0254031080970035,0.022457651983919927
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,all,109,19,raw_site_ba,0.6861599185128596,0.6146154825566589,0.7586468678380444,
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,all,109,19,harmonized_site_ba,0.25252100840336134,0.2019607843137255,0.30406162464986,
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,all,109,19,site_ba_drop,0.4336389101094983,0.3529739623121976,0.5129465877259994,
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,source_non_nyu,90,0,psnr,21.726086004441854,21.60835589693653,21.834273544372813,21.726086004441854
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,source_non_nyu,90,0,mse,0.0068774358006185145,0.006706455988842894,0.007059278902981401,0.0068774358006185145
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,source_non_nyu,90,0,mae,0.048889232589445566,0.048113009146179234,0.0497269500063899,0.048889232589445566
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,source_non_nyu,90,0,pixel_cosine_similarity,0.9727201190543214,0.9716521196292163,0.9737225395656066,0.9727201190543214
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,source_non_nyu,90,0,cross_correlation,0.9481748758479634,0.94624869288763,0.950101979255614,0.9481748758479634
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,source_non_nyu,90,0,subject_wasserstein_raw_harm,0.007683875637785298,0.007263370156066527,0.008139361418507485,0.007683875637785298
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,source_non_nyu,90,0,subject_kl_raw_harm,0.02719871184719191,0.023937891041153438,0.030820310278865712,0.02719871184719191
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,source_non_nyu,90,0,raw_site_ba,0.6665449134199134,0.5931811417748918,0.7441429924242423,
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,source_non_nyu,90,0,harmonized_site_ba,0.20580357142857142,0.15520833333333334,0.2625037202380952,
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,source_non_nyu,90,0,site_ba_drop,0.460741341991342,0.3790154897186148,0.5442075892857141,
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,target_nyu,19,19,psnr,,,,
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,target_nyu,19,19,mse,0.0,0.0,0.0,0.0
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,target_nyu,19,19,mae,0.0,0.0,0.0,0.0
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,target_nyu,19,19,pixel_cosine_similarity,1.0,1.0,1.0,1.0
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,target_nyu,19,19,cross_correlation,1.0,1.0,1.0,1.0
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,target_nyu,19,19,subject_wasserstein_raw_harm,0.0,0.0,0.0,0.0
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,target_nyu,19,19,subject_kl_raw_harm,0.0,0.0,0.0,0.0
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,target_nyu,19,19,raw_site_ba,1.0,1.0,1.0,
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,target_nyu,19,19,harmonized_site_ba,1.0,1.0,1.0,
sliceprobe_histogram_matching_seed3_model_best_9methods,slice_probe,histogram_matching,3.0,best,diffusion_20k_redraw,target_nyu,19,19,site_ba_drop,0.0,0.0,0.0,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,all,109,0,psnr,20.149564020744116,20.028988330937285,20.264702044177877,20.149564020744116
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,all,109,0,mse,0.010793509984457324,0.010569763961577975,0.011041418173811364,0.010793509984457324
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,all,109,0,mae,0.07188431861410104,0.07111944798048941,0.07272532459834505,0.07188431861410104
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,all,109,0,pixel_cosine_similarity,0.9721074238561942,0.9706055581223679,0.9735682120300666,0.9721074238561942
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,all,109,0,cross_correlation,0.9479393658101283,0.9450031489201852,0.950716122202708,0.9479393658101283
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,all,109,0,subject_wasserstein_raw_harm,0.05491698464193105,0.054038365123409766,0.05581680508757751,0.05491698464193105
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,all,109,0,subject_kl_raw_harm,0.5163610061843112,0.4810686252843297,0.5506963875100961,0.5163610061843112
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,all,109,0,raw_site_ba,0.6861599185128596,0.6146154825566589,0.7586468678380444,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,all,109,0,harmonized_site_ba,0.2962848297213623,0.2305985552115583,0.3619917440660474,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,all,109,0,site_ba_drop,0.38987508879149735,0.2874584857866592,0.4962977128650503,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,source_non_nyu,90,0,psnr,20.00050825630836,19.87364476210762,20.111304675850178,20.00050825630836
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,source_non_nyu,90,0,mse,0.011303718320274513,0.011064490078819166,0.011585843093568613,0.011303718320274513
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,source_non_nyu,90,0,mae,0.07350222612638696,0.07276486031134115,0.07431638963507904,0.07350222612638696
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,source_non_nyu,90,0,pixel_cosine_similarity,0.9677366554698371,0.9658844560632198,0.9694012012161257,0.9677366554698371
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,source_non_nyu,90,0,cross_correlation,0.939899604669588,0.9364155757871552,0.9431460308943767,0.939899604669588
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,source_non_nyu,90,0,subject_wasserstein_raw_harm,0.054689302898917574,0.053801709300011255,0.05558872196885672,0.054689302898917574
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,source_non_nyu,90,0,subject_kl_raw_harm,0.4751126155540632,0.4397573378918559,0.5085711407630382,0.4751126155540632
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,source_non_nyu,90,0,raw_site_ba,0.6665449134199134,0.5931811417748918,0.7441429924242423,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,source_non_nyu,90,0,harmonized_site_ba,0.26875,0.20203125,0.3375,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,source_non_nyu,90,0,site_ba_drop,0.3977949134199134,0.29203294101731603,0.5067305871212122,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,target_nyu,19,0,psnr,20.85561764175557,20.50406435961675,21.258384732190347,20.85561764175557
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,target_nyu,19,0,mse,0.00837673365690224,0.007684637785694843,0.00904056703083766,0.00837673365690224
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,target_nyu,19,0,mae,0.06422054618748352,0.061179590578983374,0.06707423697771715,0.06422054618748352
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,target_nyu,19,0,pixel_cosine_similarity,0.9928110635810443,0.9922528167947343,0.9933469379340282,0.9928110635810443
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,target_nyu,19,0,cross_correlation,0.9860224448968972,0.9845613844186301,0.987278438543053,0.9860224448968972
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,target_nyu,19,0,subject_wasserstein_raw_harm,0.05599547710883692,0.05334351644342431,0.05848168508890096,0.05599547710883692
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,target_nyu,19,0,subject_kl_raw_harm,0.7117481196960123,0.6059395730562515,0.8193724983379316,0.7117481196960123
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,target_nyu,19,0,raw_site_ba,1.0,1.0,1.0,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,target_nyu,19,0,harmonized_site_ba,0.7368421052631579,0.5263157894736842,0.9473684210526315,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,neurocombat,target_nyu,19,0,site_ba_drop,0.26315789473684215,0.052631578947368474,0.4736842105263158,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,all,109,0,psnr,23.333867579829683,22.791112517834435,23.918019331554895,23.333867579829683
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,all,109,0,mse,0.006758394636768568,0.005926740936634689,0.0075716914502795924,0.006758394636768568
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,all,109,0,mae,0.05229567736581191,0.04880528755240051,0.055580099880190165,0.05229567736581191
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,all,109,0,pixel_cosine_similarity,0.9899831215412506,0.9888034416436041,0.9911153154059038,0.9899831215412506
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,all,109,0,cross_correlation,0.984137426333609,0.9821784321598233,0.9860156399783057,0.984137426333609
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,all,109,0,subject_wasserstein_raw_harm,0.05229567736581191,0.04880528755240051,0.055580099880190165,0.05229567736581191
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,all,109,0,subject_kl_raw_harm,0.14464434348120572,0.11444661576552002,0.17509291096812277,0.14464434348120572
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,all,109,0,raw_site_ba,0.6861599185128596,0.6146154825566589,0.7586468678380444,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,all,109,0,harmonized_site_ba,0.8590888987173817,0.8086613592805543,0.9098105558012678,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,all,109,0,site_ba_drop,-0.17292898020452208,-0.26121811882647816,-0.0821674339592295,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,source_non_nyu,90,0,psnr,22.974779790972875,22.362200784011872,23.702395443412364,22.974779790972875
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,source_non_nyu,90,0,mse,0.0074330465030491965,0.006470046212725775,0.008380666476485468,0.0074330465030491965
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,source_non_nyu,90,0,mae,0.054331646697286955,0.0500676177920637,0.05818511892941787,0.054331646697286955
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,source_non_nyu,90,0,pixel_cosine_similarity,0.9887091207014305,0.9872613629984855,0.9900527566942555,0.9887091207014305
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,source_non_nyu,90,0,cross_correlation,0.9822718334544293,0.9798171415636227,0.9845298605847927,0.9822718334544293
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,source_non_nyu,90,0,subject_wasserstein_raw_harm,0.054331646697286955,0.0500676177920637,0.05818511892941787,0.054331646697286955
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,source_non_nyu,90,0,subject_kl_raw_harm,0.15062006614978093,0.11952613980169939,0.18342200412591667,0.15062006614978093
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,source_non_nyu,90,0,raw_site_ba,0.6665449134199134,0.5931811417748918,0.7441429924242423,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,source_non_nyu,90,0,harmonized_site_ba,0.8535714285714285,0.799404761904762,0.9077380952380952,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,source_non_nyu,90,0,site_ba_drop,-0.18702651515151514,-0.27989177489177475,-0.09071732954545454,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,target_nyu,19,0,psnr,25.03480973757243,24.054378163930053,26.109190544254425,25.03480973757243
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,target_nyu,19,0,mse,0.0035626752701761063,0.0028420971624905514,0.004301793231036945,0.0035626752701761063
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,target_nyu,19,0,mae,0.04265161211145644,0.03779382820138936,0.04742848094748823,0.04265161211145644
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,target_nyu,19,0,pixel_cosine_similarity,0.9960178623614503,0.9950761516739958,0.9968671796549778,0.9960178623614503
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,target_nyu,19,0,cross_correlation,0.9929744452349862,0.991578638037136,0.9943025131437407,0.9929744452349862
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,target_nyu,19,0,subject_wasserstein_raw_harm,0.04265161211145644,0.03779382820138936,0.04742848094748823,0.04265161211145644
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,target_nyu,19,0,subject_kl_raw_harm,0.11633828873532297,0.06775515325287981,0.19957359946840203,0.11633828873532297
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,target_nyu,19,0,raw_site_ba,1.0,1.0,1.0,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,target_nyu,19,0,harmonized_site_ba,0.9473684210526315,0.8421052631578947,1.0,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,histogram_matching,target_nyu,19,0,site_ba_drop,0.052631578947368474,0.0,0.1578947368421053,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,cyclegan_tuned,all,109,1,psnr,,,,44.56606585866606
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,cyclegan_tuned,all,109,1,mse,0.00758883405749597,0.006973799958473279,0.008139581962501544,0.00758883405749597
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,cyclegan_tuned,all,109,1,mae,0.0485900545224778,0.04620867411569323,0.05068699323080444,0.0485900545224778
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,cyclegan_tuned,all,109,1,pixel_cosine_similarity,0.9901412233592013,0.9894088425105875,0.990807503802839,0.9901412233592013
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,cyclegan_tuned,all,109,1,cross_correlation,0.9812471855793311,0.9798624501530944,0.9825758769026334,0.9812471855793311
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,cyclegan_tuned,all,109,1,subject_wasserstein_raw_harm,0.0399596071511523,0.03712218146190192,0.042463036678908196,0.0399596071511523
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,cyclegan_tuned,all,109,1,subject_kl_raw_harm,0.1320770343368263,0.11044124069010382,0.15310682615596424,0.1320770343368263
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,cyclegan_tuned,all,109,1,raw_site_ba,0.6861599185128596,0.6146154825566589,0.7586468678380444,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,cyclegan_tuned,all,109,1,harmonized_site_ba,0.26024955436720143,0.2156862745098039,0.3098039215686275,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,cyclegan_tuned,all,109,1,site_ba_drop,0.4259103641456582,0.3390756302521008,0.5092577030812326,
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,cyclegan_tuned,source_non_nyu,90,0,psnr,21.251100039834384,20.935584030401593,21.585141900238817,21.251100039834384
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,cyclegan_tuned,source_non_nyu,90,0,mse,0.00919092124741177,0.008472356428142886,0.009894282919284292,0.00919092124741177
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,cyclegan_tuned,source_non_nyu,90,0,mae,0.05884795461995048,0.05621267282717011,0.06142119517005876,0.05884795461995048
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,cyclegan_tuned,source_non_nyu,90,0,pixel_cosine_similarity,0.9880599260683659,0.9871484577575941,0.9888673158924779,0.9880599260683659
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,cyclegan_tuned,source_non_nyu,90,0,cross_correlation,0.9772882580905232,0.9755597571822444,0.9788535734654376,0.9772882580905232
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,cyclegan_tuned,source_non_nyu,90,0,subject_wasserstein_raw_harm,0.048395523914678495,0.04528496563663609,0.051611405743670666,0.048395523914678495
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,cyclegan_tuned,source_non_nyu,90,0,subject_kl_raw_harm,0.15995996305466,0.13555480069699083,0.18480093185984187,0.15995996305466
sliceprobe_histogram_matching_seed3_model_last_9methods,slice_probe,histogram_matching,3.0,last,cyclegan_tuned,source_non_nyu,90,0,raw_site_ba,0.6665449134199134,0.5931811417748918,0.7441429924242423,
